-4.075540145995450864e-02,2.629148262289619509e-01,-1.647519330287801342e-01,2.347907777762023862e-01,-7.774380976977833535e-02
4.640191555069526214e-02,9.808062434216521450e-03,2.207462798339014654e-02,4.860591592241350622e-02,3.204682607316811788e-02
