4.339300339940679319e-01,4.228492685172210441e-01,6.915880316569542607e-01,7.047696582030268941e-02,5.601489301261440845e-01
1.114717225433875178e-02,-1.621063406653528230e-02,6.873568232253999925e-03,-3.223438306469672554e-02,9.181096053267667756e-03
