8.612916961861860621e-02,-2.298101719349461905e-02,1.732087173504693600e-01,8.166038377306754359e-02,-2.516410993734537471e-01,2.223547778345945081e-01,-2.692481807246229764e-01
-2.696288988892941302e-02,2.328768522119204765e-01,-1.143477948788449855e-01,2.093400340170208929e-01,-1.154076302993668063e-01,3.668081514152957134e-02,-1.758502727852536210e-02
2.646661821137230586e-01,-2.664355062201740898e-01,2.901987188951274388e-01,-1.039238164523901692e-01,3.306315081827080476e-02,4.525240535452364210e-02,9.116787303949312748e-02
1.692633344415567787e-01,3.273729097085626982e-01,-8.873161649638343362e-02,-2.698179194016330218e-01,2.270875010563112584e-01,1.709298082357692816e-01,2.827903325642088794e-01
-9.630977097755273608e-02,1.967114606202879923e-01,5.532655107927730159e-03,-1.468716254167037327e-01,-2.061796213007050238e-01,-1.639925188324718730e-01,3.587084965188264141e-01
3.793057809730394081e-01,2.057796509542753338e-01,-3.707058360499846938e-01,-3.936100999568326042e-02,3.588676364324609458e-01,-1.886685827231351364e-01,-8.949875247869079620e-02
-2.231708966986768183e-01,-9.806686260333356830e-02,1.948771264956927485e-01,-3.486458392949196572e-01,-3.488519256216966458e-01,-1.435357629795482315e-01,-2.746353732339734122e-01
-3.397873256431985789e-01,-2.168224573810061950e-01,-3.195731434326548603e-02,-2.318620248393218342e-01,-9.725237326562501117e-02,3.731931827369827648e-01,1.884213524477846569e-01
3.331876380046821517e-01,-3.374090836171593777e-01,2.260212488738841674e-01,-3.449045445866078530e-01,-1.340634299630503457e-01,-2.767976560203555883e-02,1.987983945068112074e-02
-1.285365203950652735e-01,-6.334299979396525171e-02,5.069691698744802077e-02,-9.711803267630647607e-02,-2.080785129857412319e-01,3.476728586312765046e-01,2.939219480334592238e-01
-2.170183205582715616e-02,-1.922649946370357799e-01,-2.754808286316947630e-01,2.771648344961851196e-01,1.355201197445457251e-01,3.040846577924725680e-01,-9.164964211661925930e-02
-2.991696842414075519e-01,-2.209340810757164930e-01,8.993915298257698643e-02,3.398787079938935807e-01,-1.174468261938751285e-01,2.363422753417412092e-01,-4.901750480285532729e-02
2.442685451983519218e-01,-3.225611986860043578e-01,-3.587603965575333897e-01,3.284841089057209951e-01,-8.337807721670351113e-02,3.447817593715696294e-01,5.462245919124259635e-02
3.100525215914304300e-01,1.133882226183293984e-01,4.133516920168685271e-02,9.900449699943889015e-02,7.730478357162216818e-02,-2.765387212460497235e-01,3.808113271882312793e-03
-1.084459541992325027e-01,1.656920361197928293e-01,-1.612136827445878329e-01,3.123949919310290979e-01,2.875187002531532365e-01,3.710495918068352217e-01,-2.453449126050727680e-01
1.997857141995048602e-01,-3.039352824194371805e-01,-1.117858148028800236e-01,2.378592607891611976e-01,2.817976842271415205e-01,1.958149608967571231e-01,4.737692993586029022e-02
3.097976770665000212e-01,-1.206569746072932298e-01,-2.509497305213413965e-01,-1.064807618751525686e-01,-3.828104270132309250e-01,1.488406240642853873e-01,3.420015752928488584e-01
-1.592812604804928756e-01,-2.205275044825276975e-01,-1.716925041649238481e-01,1.851948794471191262e-01,3.079331800840534039e-01,-3.852880057931853952e-02,-2.317038931886968300e-01
2.081394803287379622e-03,2.658584098573731902e-01,-6.541179157509871556e-02,2.696045317603202318e-01,1.040232181394632471e-01,-1.440876931292077445e-01,-9.138588377642897775e-02
-1.883604039379686568e-01,1.029452039081777820e-01,-1.338578973395574967e-01,-8.405122491494876336e-02,-7.565735818460447848e-02,3.088955614380159420e-01,-2.992528126948078016e-01
-4.329555541719750517e-02,-5.077592466681614403e-02,1.909894610562727635e-01,5.455969648398135974e-02,-8.360615529041864891e-02,-2.759733497114617573e-01,-1.915224311670007118e-01
-1.189969833051438969e-01,-3.238592140002642950e-01,-1.726102203538878166e-01,-3.344951672716645064e-03,-2.870553227431292820e-01,-1.543782587440217513e-01,1.818410499196789487e-01
1.292126068041970499e-01,1.748296524653355360e-02,-2.752222987543725963e-01,-2.803722221638901280e-01,-1.585192370640038928e-01,-3.267719622474002938e-01,-3.439996143363047154e-01
5.718346354340741317e-02,3.308502278776239147e-01,3.508027025943292743e-01,1.758828727777242418e-01,1.787424789202606001e-01,1.895931133097414900e-01,-3.210186433615438428e-01
9.587398681236185272e-02,-1.470192974089490345e-02,3.834506042408327153e-01,-3.678719345607098234e-01,-2.969727707703967989e-01,1.019575090125786621e-01,-2.497629956992533096e-01
-1.376064869636054178e-01,-3.080649651734602978e-02,3.693444367899350045e-01,-2.555026699304271953e-01,2.431641058381968368e-01,-1.890432255221327074e-01,-3.578223234150282317e-01
1.415353760063453870e-01,-2.931009381665958813e-01,2.118468833006826868e-01,-2.545284754826737661e-02,2.421448328437654784e-01,-1.226751521246028376e-01,-1.954171171991218037e-01
-2.104015718885689501e-01,-3.022350186592505650e-01,1.070838653788204337e-01,-2.763873708089181203e-01,-2.207754005492358063e-01,-6.733472362213530071e-02,4.932640232582445779e-03
