6.786272446213781340e-02,-1.650432016774964344e-02,1.930382642321458175e-01,9.928220248301500295e-02,-2.537335665375829441e-01,2.419440800078812848e-01,-2.496512087720790807e-01
-2.604837177380333810e-02,2.433371406007591442e-01,-1.219915355452498296e-01,2.063193100301793370e-01,-1.122614466601843386e-01,2.313391738344334689e-02,-2.404093036325159402e-02
2.845548367735898365e-01,-2.626087257805315156e-01,2.706277049951697489e-01,-1.230276246799640871e-01,4.582152749383870682e-02,2.648435239367410293e-02,7.140493897716941596e-02
1.523466254296681199e-01,3.338858268242956839e-01,-7.047251279460219064e-02,-2.533775171301492768e-01,2.162487487559495714e-01,1.900284033576228881e-01,3.005967839273684383e-01
-8.193493427107624572e-02,2.147420495843797850e-01,3.647413740205111572e-03,-1.368198629406302547e-01,-1.938509184089746151e-01,-1.488841776922479321e-01,3.560975943233742336e-01
3.990102797053469708e-01,2.132943821695929831e-01,-3.899029719461603039e-01,-5.874974021349155251e-02,3.734336130565007461e-01,-2.074350228470623336e-01,-1.088397945873645634e-01
-2.035844708746069598e-01,-9.934829622652639747e-02,1.750564802625887706e-01,-3.673238341808876539e-01,-3.409533098755707092e-01,-1.624402908012224644e-01,-2.946042390230945718e-01
-3.575463291543062860e-01,-2.070597193427330951e-01,-1.230697128697828650e-02,-2.143930602179284217e-01,-8.800473091345568932e-02,3.927627700854876003e-01,2.077721692603960446e-01
3.271056812815701376e-01,-3.312738481315532502e-01,2.249495076168106789e-01,-3.399471700022890785e-01,-1.399373580361380764e-01,-3.776568705687961131e-02,2.048159524868162218e-02
-1.087531562851641320e-01,-6.321058456997401265e-02,3.126638156672857660e-02,-1.162398644889189869e-01,-2.024932520482602138e-01,3.290958285383138171e-01,2.742648430956187711e-01
-3.931036075574201316e-02,-1.881076729526524327e-01,-2.566589697606376230e-01,2.940938853220863569e-01,1.228104730876817263e-01,3.234472279722912513e-01,-7.316749654324074259e-02
-2.985704503308610480e-01,-2.056047475583127893e-01,1.008322495316649609e-01,3.540560363065584637e-01,-1.194830359524353819e-01,2.542046331696540262e-01,-3.829349655802512242e-02
2.637388144633597276e-01,-3.140332386870560155e-01,-3.776050344633073430e-01,3.090348631642715338e-01,-6.930394582151894189e-02,3.263292527127096276e-01,3.564658601242477742e-02
3.298381833521850104e-01,1.123626513789573039e-01,2.174959973270403774e-02,8.009105139131776629e-02,8.230060399481844979e-02,-2.951689177505760764e-01,-1.598805117205840884e-02
-1.276254351227393835e-01,1.675106273942275348e-01,-1.412346554490124528e-01,3.305709689760745196e-01,2.790852181982717561e-01,3.905168796763321404e-01,-2.253784015187969281e-01
2.183842791088211888e-01,-3.061258921183203086e-01,-1.316243147549994441e-01,2.212690405082771150e-01,2.997103820573772115e-01,1.760136211238454984e-01,2.785516659844815626e-02
2.919263097996187550e-01,-1.103020462512119965e-01,-2.310641203711723268e-01,-8.839759269988574364e-02,-3.690070598861123208e-01,1.680197001767906595e-01,3.617751970956926133e-01
-1.400182096295011502e-01,-2.250920789185040793e-01,-1.916093339156431652e-01,1.669551012498808606e-01,3.114903356324046912e-01,-5.789101635272438096e-02,-2.516730909386260540e-01
-1.702537339039034495e-02,2.674745217011789133e-01,-4.542763304516263950e-02,2.876028507546772306e-01,9.160728016738835244e-02,-1.246254129498506336e-01,-7.142975174459863241e-02
-2.072053706560354758e-01,1.096614678676165883e-01,-1.139072435808487632e-01,-6.573788480707531967e-02,-7.003903850864895420e-02,3.281705591773078079e-01,-2.793047053216991538e-01
-6.312250175941870600e-02,-5.229721635526147355e-02,2.106565362443766076e-01,7.345858488093369443e-02,-9.550651953378687387e-02,-2.570619975226511311e-01,-1.716840375877021763e-01
-1.368239928098986535e-01,-3.147991069571496880e-01,-1.529115046997363281e-01,1.413214202061318335e-02,-2.780181281450886388e-01,-1.348748252365346845e-01,2.012572541041616758e-01
1.331236927542731596e-01,3.038873355711999361e-02,-2.846385841464924571e-01,-2.844001380714420435e-01,-1.536749312189181760e-01,-3.402942427943239645e-01,-3.524681081972639851e-01
7.705826456076447784e-02,3.360783157035890367e-01,3.313956922453282217e-01,1.566745321054190954e-01,1.929890029040413901e-01,1.709839742533317553e-01,-3.406391888640684096e-01
7.854397889007867783e-02,-1.088633554002192000e-02,4.020249779068761353e-01,-3.511240759056880045e-01,-3.100163865418974485e-01,1.211745464630967217e-01,-2.315786985417938870e-01
-1.356024765743284455e-01,-1.512685215588106639e-02,3.783339112380806890e-01,-2.425655865960001656e-01,2.388504213794689912e-01,-1.713653725547035489e-01,-3.489301651049058206e-01
1.610714118052153365e-01,-2.831883842178756772e-01,1.929204449640458396e-01,-4.486267035214318299e-02,2.592745163339788550e-01,-1.411551961746815853e-01,-2.144877599900046894e-01
-1.906832628489294190e-01,-3.016350712643494636e-01,8.733746340584046253e-02,-2.951745472985586871e-01,-2.096929192480623261e-01,-8.613700471814655923e-02,-1.499154216301688651e-02
