2.793438277540445380e-01,3.523403535202676573e-01,3.654814955292393641e-01,3.576524256610135177e-01,3.418972634851599190e-01,3.231679397317689384e-01,3.033199744931349140e-01,2.829987508228296589e-01,2.624154580533208936e-01,2.416508640440563627e-01,2.207600475678390683e-01
2.325347392674529112e-01,2.749919824888408804e-01,2.698435835043550002e-01,2.512101013861889331e-01,2.297028204165319498e-01,2.084602255188456876e-01,1.880428219583274996e-01,1.682718274967325012e-01,1.488765003166234169e-01,1.296684084224470068e-01,1.105544497980520957e-01
1.693321242386939818e-01,1.808026652432284387e-01,1.599899944045763134e-01,1.338427088349982697e-01,1.093244831739872969e-01,8.739646223044053586e-02,6.744266714223190462e-02,4.873538769107737395e-02,3.078953437259113191e-02,1.335297691586514145e-02,-3.678650589823823352e-03
9.225137749851464175e-02,7.847916734861316856e-02,4.948538526519144498e-02,2.249920383837924684e-02,2.590721070484836865e-04,-1.831390998529757938e-02,-3.474022543702430521e-02,-5.005808327372378991e-02,-6.478559560758108404e-02,-7.910270920186524002e-02,-9.301972926073863446e-02
8.707781090644893876e-03,-2.104648079752267573e-02,-5.150536701953339208e-02,-7.534124001371828028e-02,-9.298384352016313137e-02,-1.067599832306197066e-01,-1.185726791659712509e-01,-1.294976509424755062e-01,-1.399844094792188354e-01,-1.501319611591390712e-01,-1.598887677854023692e-01
-6.964400655809893648e-02,-1.053680179000131695e-01,-1.324528984637966533e-01,-1.512092057666781231e-01,-1.637406640679222036e-01,-1.727794867883912511e-01,-1.801360217823885779e-01,-1.867362890612566384e-01,-1.929389214225926130e-01,-1.988086068961227859e-01,-2.042944701116788386e-01
-1.315968256671839753e-01,-1.644958253617800903e-01,-1.851051762385061972e-01,-1.981400607927172597e-01,-2.059606335752320327e-01,-2.109999840644320723e-01,-2.146804069837748297e-01,-2.176943014782493913e-01,-2.203176679463358933e-01,-2.226190916850266099e-01,-2.245857669466689022e-01
-1.716884075150270916e-01,-1.958890004745347524e-01,-2.091775336236331995e-01,-2.171868745273560219e-01,-2.214221133625458582e-01,-2.236373934255220797e-01,-2.247967568434185714e-01,-2.253694768288628247e-01,-2.255684267436159351e-01,-2.254783183031734417e-01,-2.251269605872213697e-01
2.475003649137529349e-01,3.121866349712003053e-01,3.217052396054123631e-01,3.117096266865558851e-01,2.945200370808829238e-01,2.748816672285139817e-01,2.545752061977491487e-01,2.341994594882340353e-01,2.139197604137344499e-01,1.937677354840806054e-01,1.737480745401736026e-01
1.973898162241670973e-01,2.310151317884407141e-01,2.218466902983448896e-01,2.007927621406232488e-01,1.777973857728288587e-01,1.558614136990368604e-01,1.354776451905631562e-01,1.163614331250397427e-01,9.810156057610842917e-02,8.036461637500326438e-02,6.293265367623093742e-02
1.317303291651673314e-01,1.352120639839111960e-01,1.113432046919946988e-01,8.351187760830060258e-02,5.810152865973809005e-02,3.613199078596478209e-02,1.701793993987523596e-02,-1.003656944698656122e-04,-1.594582715027750841e-02,-3.101920703949045954e-02,-4.561900330043083818e-02
5.466722804652313084e-02,3.487795579139563173e-02,4.341849168833704017e-03,-2.348508767159390720e-02,-4.609464236637641349e-02,-6.421360645843389447e-02,-7.920456386249127845e-02,-9.224712969133927465e-02,-1.041685032209012235e-01,-1.154659163325882504e-01,-1.263813386425276242e-01
-2.484743749199841423e-02,-5.808677198297503008e-02,-8.853846862976352816e-02,-1.123243514153653838e-01,-1.297755931893994907e-01,-1.427232647938228294e-01,-1.528441552291913419e-01,-1.613262570814776864e-01,-1.689200744965213274e-01,-1.760392589450356926e-01,-1.828572154922460946e-01
-9.518589737105860593e-02,-1.318260021045497554e-01,-1.575699894564764891e-01,-1.754154855096305421e-01,-1.872271621484199733e-01,-1.952607908482168475e-01,-2.010819752629475488e-01,-2.056469295575176215e-01,-2.095126676322161818e-01,-2.129750883817115858e-01,-2.161562538394300181e-01
-1.472479645476705012e-01,-1.790327580703104937e-01,-1.976000506507910870e-01,-2.092884114960860686e-01,-2.161855492492666952e-01,-2.203515843783791783e-01,-2.229889238939918306e-01,-2.247358622568752518e-01,-2.259325120798784114e-01,-2.267609485072569486e-01,-2.273095922716328599e-01
-1.782397682425164998e-01,-2.003150014317251759e-01,-2.116219225853873676e-01,-2.183464009370980896e-01,-2.217757322434395773e-01,-2.234264770154613389e-01,-2.240930676626241014e-01,-2.241376715734441361e-01,-2.237330577105423324e-01,-2.229830230973718630e-01,-2.219608096758332594e-01
2.151030598113443937e-01,2.705012567224802655e-01,2.758003286341088600e-01,2.631633233733650656e-01,2.440816801746117926e-01,2.230843682415788454e-01,2.019079083687657372e-01,1.811461755379434047e-01,1.609563002089007822e-01,1.413470917556992057e-01,1.222845910455698654e-01
1.621694778689605210e-01,1.863847502667705380e-01,1.730283810187133176e-01,1.493495850316541307e-01,1.244394580029478808e-01,1.011663964946560856e-01,8.007737505892133234e-02,6.094833116445863563e-02,4.337755253416004236e-02,2.697939881073359997e-02,1.143137102419373129e-02
9.513045789114175921e-02,9.048016051537079163e-02,6.375871876305741481e-02,3.428196165655480326e-02,7.613313271209743924e-03,-1.518745275890808627e-02,-3.449162811460378120e-02,-5.099353815310257027e-02,-6.537141117727325590e-02,-7.821374076077240722e-02,-9.001027025581595509e-02
1.972255480088135754e-02,-5.908300736255673626e-03,-3.760249003701164605e-02,-6.600785862101145318e-02,-8.916645642332830801e-02,-1.075773632296450621e-01,-1.222773964396497298e-01,-1.342219178947995084e-01,-1.441800922349275593e-01,-1.527640583550278763e-01,-1.604569739805694062e-01
-5.414200067877097955e-02,-9.049051358310337967e-02,-1.205039635916523993e-01,-1.437898868354169635e-01,-1.609667013039186578e-01,-1.735946364541487985e-01,-1.830402133959728728e-01,-1.902774990737087502e-01,-1.959837850515030178e-01,-2.006524677488883135e-01,-2.046551006557897068e-01
-1.157139056930512749e-01,-1.528480875957229923e-01,-1.769550811884061936e-01,-1.934747003733765236e-01,-2.043561436596380565e-01,-2.116203959593967732e-01,-2.166107913967114385e-01,-2.201263163297753900e-01,-2.226405786438918899e-01,-2.244540733241537356e-01,-2.257775582481637011e-01
-1.583048903132607543e-01,-1.887338267357325516e-01,-2.052191450646297932e-01,-2.153387873969265509e-01,-2.211084472083966745e-01,-2.244110403927065123e-01,-2.263280960351703452e-01,-2.274149178672831284e-01,-2.279367651144358631e-01,-2.280149023137277575e-01,-2.277161199691447591e-01
-1.813238411184878995e-01,-2.013274008774587065e-01,-2.108092070771415139e-01,-2.161742606960834756e-01,-2.186033529780170848e-01,-2.195180680962461606e-01,-2.196830267855127972e-01,-2.194419009675428189e-01,-2.189060369142895868e-01,-2.180753792034132998e-01,-2.169263480912366759e-01
1.825757501561665330e-01,2.278741020490583080e-01,2.285605594281900355e-01,2.130975905107882762e-01,1.919892595598902685e-01,1.694643033654998077e-01,1.471779644739202586e-01,1.257146428169037544e-01,1.052432542861247988e-01,8.578845715341748557e-02,6.732864759642204211e-02
1.275118169562815262e-01,1.419627702634434496e-01,1.245221811242783888e-01,9.845406749721594131e-02,7.176162566250646191e-02,4.704430708699606362e-02,2.484543508998032085e-02,5.016115322062628112e-03,-1.275291781168051003e-02,-2.876062602264146256e-02,-4.326650411053858253e-02
6.035923450168942384e-02,4.766182564504102548e-02,1.852400936735803041e-02,-1.205074309440309910e-02,-3.956298152277160779e-02,-6.312599483200138917e-02,-8.303713676567772706e-02,-9.985141961792420862e-02,-1.140865275579605043e-01,-1.261708516466238106e-01,-1.364692536448948168e-01
